best fitness,particula,tiempo,evals
0.003902642447759539,"[0.7406697050611944, 0.7744266879908115, 0.8475332479678926, 0.5627994942792873, 0.7270739571270779, 0.8311005280003058, 0.16527866526505397, 0.40516713598725224, 0.500389757085047, 0.42346307168944297]",2284.3472390174866,50
best fitness,particula,tiempo,evals
0.003902642447759539,"[0.7406697050611944, 0.7744266879908115, 0.8475332479678926, 0.5627994942792873, 0.7270739571270779, 0.8311005280003058, 0.16527866526505397, 0.40516713598725224, 0.500389757085047, 0.42346307168944297]",2284.3472390174866,50
0.007920889999411547,"[0.9893177630221675, 0.9509968400473291, 0.9888974559731155, 0.7849414750137594, 0.9911507471557975, 0.9913166919825716, 0.851755941607714, 0.9902478986040245, 0.9884197531956733, 0.9896218398159334]",4606.675138950348,50
best fitness,particula,tiempo,evals
0.003902642447759539,"[0.7406697050611944, 0.7744266879908115, 0.8475332479678926, 0.5627994942792873, 0.7270739571270779, 0.8311005280003058, 0.16527866526505397, 0.40516713598725224, 0.500389757085047, 0.42346307168944297]",2284.3472390174866,50
0.007920889999411547,"[0.9893177630221675, 0.9509968400473291, 0.9888974559731155, 0.7849414750137594, 0.9911507471557975, 0.9913166919825716, 0.851755941607714, 0.9902478986040245, 0.9884197531956733, 0.9896218398159334]",4606.675138950348,50
0.003151727093721102,"[0.7460691683574506, 0.4660461861022161, 0.49463482209209514, 0.5928182723868609, 0.40482951103167825, 0.4001964480544798, 0.11481445821967314, 0.3642146026168225, 0.30047196537980836, 0.5328154351161231]",6805.569051980972,50
best fitness,particula,tiempo,evals
0.003902642447759539,"[0.7406697050611944, 0.7744266879908115, 0.8475332479678926, 0.5627994942792873, 0.7270739571270779, 0.8311005280003058, 0.16527866526505397, 0.40516713598725224, 0.500389757085047, 0.42346307168944297]",2284.3472390174866,50
0.007920889999411547,"[0.9893177630221675, 0.9509968400473291, 0.9888974559731155, 0.7849414750137594, 0.9911507471557975, 0.9913166919825716, 0.851755941607714, 0.9902478986040245, 0.9884197531956733, 0.9896218398159334]",4606.675138950348,50
0.003151727093721102,"[0.7460691683574506, 0.4660461861022161, 0.49463482209209514, 0.5928182723868609, 0.40482951103167825, 0.4001964480544798, 0.11481445821967314, 0.3642146026168225, 0.30047196537980836, 0.5328154351161231]",6805.569051980972,50
0.007945545601444287,"[0.6756440539549855, 0.4042715191436262, 0.5698843320360152, 0.32153565068574885, 0.2729791179366497, 0.8237114652493162, 0.42223614365722867, 0.6607900504900878, 0.6619879948239721, 0.7472307323236099]",9202.306404590607,50
best fitness,particula,tiempo,evals
0.003902642447759539,"[0.7406697050611944, 0.7744266879908115, 0.8475332479678926, 0.5627994942792873, 0.7270739571270779, 0.8311005280003058, 0.16527866526505397, 0.40516713598725224, 0.500389757085047, 0.42346307168944297]",2284.3472390174866,50
0.007920889999411547,"[0.9893177630221675, 0.9509968400473291, 0.9888974559731155, 0.7849414750137594, 0.9911507471557975, 0.9913166919825716, 0.851755941607714, 0.9902478986040245, 0.9884197531956733, 0.9896218398159334]",4606.675138950348,50
0.003151727093721102,"[0.7460691683574506, 0.4660461861022161, 0.49463482209209514, 0.5928182723868609, 0.40482951103167825, 0.4001964480544798, 0.11481445821967314, 0.3642146026168225, 0.30047196537980836, 0.5328154351161231]",6805.569051980972,50
0.007945545601444287,"[0.6756440539549855, 0.4042715191436262, 0.5698843320360152, 0.32153565068574885, 0.2729791179366497, 0.8237114652493162, 0.42223614365722867, 0.6607900504900878, 0.6619879948239721, 0.7472307323236099]",9202.306404590607,50
0.005392187669828013,"[0.8160377426106734, 0.42963533137611193, 0.45543766603202523, 0.8325025484192506, 0.5032702103627589, 0.12301563023850387, 0.39128686976088084, 0.5924453476171012, 0.7986535633255389, 0.44566129099064705]",11479.823650598526,50
best fitness,particula,tiempo,evals
0.003902642447759539,"[0.7406697050611944, 0.7744266879908115, 0.8475332479678926, 0.5627994942792873, 0.7270739571270779, 0.8311005280003058, 0.16527866526505397, 0.40516713598725224, 0.500389757085047, 0.42346307168944297]",2284.3472390174866,50
