best fitness,particula,tiempo,evals
0.0037347256633354906,"[0.7959443751020016, 0.7626655951490718, 0.6041203238591822, 0.5058297445812325, 0.46842201540513273, 0.8034445626437279, 0.5219342978032129, 0.6679986293553525, 0.44746674335851333, 0.5033636397234734]",2457.981386899948,50
