best fitness,particula,tiempo,evals
0.006070597577679162,"[0.7875040726788904, 0.41730164673917425, 0.464604746824157, 0.7492119908261047, 0.627292134458765, 0.7864634139515112, 0.27797675255485943, 0.5020970136910783, 0.14749212708868187, 0.8822582662395242]",2922.147167444229,1050
best fitness,particula,tiempo,evals
0.006070597577679162,"[0.7875040726788904, 0.41730164673917425, 0.464604746824157, 0.7492119908261047, 0.627292134458765, 0.7864634139515112, 0.27797675255485943, 0.5020970136910783, 0.14749212708868187, 0.8822582662395242]",2922.147167444229,1050
0.009082468233820093,"[0.6704535389105546, 0.40200323180854597, 0.548386376912116, 0.969197404676903, 0.6675091057891765, 0.3838083765107356, 0.2700991635132248, 0.5350809278359224, 0.3197181449246359, 0.5083800151809451]",5594.822236299515,1050
best fitness,particula,tiempo,evals
0.006070597577679162,"[0.7875040726788904, 0.41730164673917425, 0.464604746824157, 0.7492119908261047, 0.627292134458765, 0.7864634139515112, 0.27797675255485943, 0.5020970136910783, 0.14749212708868187, 0.8822582662395242]",2922.147167444229,1050
0.009082468233820093,"[0.6704535389105546, 0.40200323180854597, 0.548386376912116, 0.969197404676903, 0.6675091057891765, 0.3838083765107356, 0.2700991635132248, 0.5350809278359224, 0.3197181449246359, 0.5083800151809451]",5594.822236299515,1050
0.012149521693857709,"[0.8632519771639442, 0.7572057781362448, 0.606876932029063, 0.21524424845044576, 0.9823708863429471, 0.8657424083327528, 0.8015783796560045, 0.8949095715797537, 0.5375946386201368, 0.33634614256750217]",8462.677419185638,1050
best fitness,particula,tiempo,evals
0.006070597577679162,"[0.7875040726788904, 0.41730164673917425, 0.464604746824157, 0.7492119908261047, 0.627292134458765, 0.7864634139515112, 0.27797675255485943, 0.5020970136910783, 0.14749212708868187, 0.8822582662395242]",2922.147167444229,1050
0.009082468233820093,"[0.6704535389105546, 0.40200323180854597, 0.548386376912116, 0.969197404676903, 0.6675091057891765, 0.3838083765107356, 0.2700991635132248, 0.5350809278359224, 0.3197181449246359, 0.5083800151809451]",5594.822236299515,1050
0.012149521693857709,"[0.8632519771639442, 0.7572057781362448, 0.606876932029063, 0.21524424845044576, 0.9823708863429471, 0.8657424083327528, 0.8015783796560045, 0.8949095715797537, 0.5375946386201368, 0.33634614256750217]",8462.677419185638,1050
0.008693130144062077,"[0.6018585611788894, 0.36328960670999977, 0.4620038198766697, 0.014667823930740953, 0.9550126397982144, 0.10597649103861684, 0.591009328489242, 0.7970638840285575, 0.8641781003137183, 0.6199018249773853]",11229.323524713516,1050
best fitness,particula,tiempo,evals
0.006070597577679162,"[0.7875040726788904, 0.41730164673917425, 0.464604746824157, 0.7492119908261047, 0.627292134458765, 0.7864634139515112, 0.27797675255485943, 0.5020970136910783, 0.14749212708868187, 0.8822582662395242]",2922.147167444229,1050
0.009082468233820093,"[0.6704535389105546, 0.40200323180854597, 0.548386376912116, 0.969197404676903, 0.6675091057891765, 0.3838083765107356, 0.2700991635132248, 0.5350809278359224, 0.3197181449246359, 0.5083800151809451]",5594.822236299515,1050
0.012149521693857709,"[0.8632519771639442, 0.7572057781362448, 0.606876932029063, 0.21524424845044576, 0.9823708863429471, 0.8657424083327528, 0.8015783796560045, 0.8949095715797537, 0.5375946386201368, 0.33634614256750217]",8462.677419185638,1050
0.008693130144062077,"[0.6018585611788894, 0.36328960670999977, 0.4620038198766697, 0.014667823930740953, 0.9550126397982144, 0.10597649103861684, 0.591009328489242, 0.7970638840285575, 0.8641781003137183, 0.6199018249773853]",11229.323524713516,1050
0.00700700476776344,"[0.8201339455456891, 0.4618103110481262, 0.5704744671749288, 0.5597060167450143, 0.07687784250417684, 0.6399242473759305, 0.2128418707714217, 0.472272340580553, 0.8440386942554745, 0.5182218769455423]",13814.43559217453,1050
best fitness,particula,tiempo,evals
0.006070597577679162,"[0.7875040726788904, 0.41730164673917425, 0.464604746824157, 0.7492119908261047, 0.627292134458765, 0.7864634139515112, 0.27797675255485943, 0.5020970136910783, 0.14749212708868187, 0.8822582662395242]",2922.147167444229,1050
0.009082468233820093,"[0.6704535389105546, 0.40200323180854597, 0.548386376912116, 0.969197404676903, 0.6675091057891765, 0.3838083765107356, 0.2700991635132248, 0.5350809278359224, 0.3197181449246359, 0.5083800151809451]",5594.822236299515,1050
0.012149521693857709,"[0.8632519771639442, 0.7572057781362448, 0.606876932029063, 0.21524424845044576, 0.9823708863429471, 0.8657424083327528, 0.8015783796560045, 0.8949095715797537, 0.5375946386201368, 0.33634614256750217]",8462.677419185638,1050
0.008693130144062077,"[0.6018585611788894, 0.36328960670999977, 0.4620038198766697, 0.014667823930740953, 0.9550126397982144, 0.10597649103861684, 0.591009328489242, 0.7970638840285575, 0.8641781003137183, 0.6199018249773853]",11229.323524713516,1050
0.00700700476776344,"[0.8201339455456891, 0.4618103110481262, 0.5704744671749288, 0.5597060167450143, 0.07687784250417684, 0.6399242473759305, 0.2128418707714217, 0.472272340580553, 0.8440386942554745, 0.5182218769455423]",13814.43559217453,1050
0.006047538300441667,"[0.6675223946716613, 0.18150849062009422, 0.221244150366956, 0.9539230603368235, 0.25648648400961116, 0.24385491844025475, 0.006408771953095971, 0.2922997276207965, 0.07583772843923964, 0.11682691175520835]",16642.47693824768,1050
best fitness,particula,tiempo,evals
0.006070597577679162,"[0.7875040726788904, 0.41730164673917425, 0.464604746824157, 0.7492119908261047, 0.627292134458765, 0.7864634139515112, 0.27797675255485943, 0.5020970136910783, 0.14749212708868187, 0.8822582662395242]",2922.147167444229,1050
